Case_ID,Activity,Timestamp,Priority,Category,Agent
TKT-1429,Ticket Closed,2024-03-03 07:29:52.007921,Low,Hardware,Agent1
TKT-1430,Ticket Created,2024-10-16 00:00:00.000000,Medium,Access,Agent9
TKT-1430,Initial Triage,2024-10-16 02:17:59.635854,Medium,Access,Agent8
TKT-1430,Assigned to Agent,2024-10-16 09:32:17.895949,Medium,Access,Agent14
TKT-1430,Investigation Started,2024-10-16 11:35:20.199655,Medium,Access,Agent1
TKT-1430,Awaiting Customer Response,2024-10-20 02:31:45.724482,Medium,Access,Agent12
TKT-1430,Solution Proposed,2024-10-20 08:20:28.300178,Medium,Access,Agent6
TKT-1430,Solution Implemented,2024-10-20 21:49:39.938603,Medium,Access,Agent14
TKT-1430,Customer Verification,2024-10-22 16:20:21.863866,Medium,Access,Agent14
TKT-1430,Ticket Closed,2024-10-22 17:31:55.618866,Medium,Access,Agent4
TKT-1431,Ticket Created,2024-12-19 00:00:00.000000,Low,Access,Agent6
TKT-1431,Initial Triage,2024-12-19 01:31:38.396145,Low,Access,Agent12
TKT-1431,Assigned to Agent,2024-12-19 06:01:27.471022,Low,Access,Agent3
TKT-1431,Investigation Started,2024-12-19 09:00:47.605916,Low,Access,Agent11
TKT-1431,Awaiting Customer Response,2024-12-19 12:20:00.872284,Low,Access,Agent14
TKT-1431,Solution Proposed,2024-12-19 14:38:44.361755,Low,Access,Agent8
TKT-1431,Solution Implemented,2024-12-20 05:18:54.440516,Low,Access,Agent11
TKT-1431,Customer Verification,2024-12-22 22:31:30.053041,Low,Access,Agent3
TKT-1431,Ticket Closed,2024-12-23 00:14:11.845224,Low,Access,Agent10
TKT-1432,Ticket Created,2024-06-21 00:00:00.000000,Low,Software,Agent12
TKT-1432,Initial Triage,2024-06-21 02:07:53.418137,Low,Software,Agent2
TKT-1432,Assigned to Agent,2024-06-21 04:36:18.736046,Low,Software,Agent10
TKT-1432,Investigation Started,2024-06-21 06:14:30.023258,Low,Software,Agent4
TKT-1432,Awaiting Customer Response,2024-06-25 09:07:47.061861,Low,Software,Agent13
TKT-1432,Solution Proposed,2024-06-25 12:33:26.019386,Low,Software,Agent9
TKT-1432,Solution Implemented,2024-06-26 03:28:06.074621,Low,Software,Agent2
TKT-1432,Customer Verification,2024-06-27 14:15:49.721469,Low,Software,Agent1
TKT-1432,Ticket Closed,2024-06-27 15:08:45.466435,Low,Software,Agent8
TKT-1433,Ticket Created,2024-05-25 00:00:00.000000,Medium,Hardware,Agent6
TKT-1433,Initial Triage,2024-05-25 02:23:37.935538,Medium,Hardware,Agent7
TKT-1433,Assigned to Agent,2024-05-25 09:36:00.645861,Medium,Hardware,Agent4
TKT-1433,Investigation Started,2024-05-25 10:33:32.252118,Medium,Hardware,Agent3
TKT-1433,Awaiting Customer Response,2024-05-27 12:00:27.068839,Medium,Hardware,Agent3
TKT-1433,Solution Proposed,2024-05-27 14:51:09.388022,Medium,Hardware,Agent10
TKT-1433,Solution Implemented,2024-05-28 05:06:08.767500,Medium,Hardware,Agent6
TKT-1433,Customer Verification,2024-05-28 23:51:32.361039,Medium,Hardware,Agent9
TKT-1433,Ticket Closed,2024-05-29 00:47:56.443623,Medium,Hardware,Agent5
TKT-1434,Ticket Created,2024-10-13 00:00:00.000000,Low,Network,Agent4
TKT-1434,Initial Triage,2024-10-13 02:29:11.966032,Low,Network,Agent8
TKT-1434,Assigned to Agent,2024-10-13 09:48:15.819874,Low,Network,Agent7
TKT-1434,Investigation Started,2024-10-13 11:14:22.664557,Low,Network,Agent8
TKT-1434,Awaiting Customer Response,2024-10-13 21:03:21.540593,Low,Network,Agent11
TKT-1434,Solution Proposed,2024-10-14 00:53:04.992111,Low,Network,Agent9
TKT-1434,Solution Implemented,2024-10-14 04:18:03.648211,Low,Network,Agent7
TKT-1434,Customer Verification,2024-10-16 23:02:10.633409,Low,Network,Agent9
TKT-1434,Ticket Closed,2024-10-17 00:59:46.962583,Low,Network,Agent13
TKT-1435,Ticket Created,2024-03-30 00:00:00.000000,Low,Email,Agent6
TKT-1435,Initial Triage,2024-03-30 01:08:16.640059,Low,Email,Agent13
TKT-1435,Assigned to Agent,2024-03-30 08:09:11.628826,Low,Email,Agent4
TKT-1435,Investigation Started,2024-03-30 10:38:47.032911,Low,Email,Agent8
TKT-1435,Awaiting Customer Response,2024-03-31 11:32:24.669398,Low,Email,Agent13
TKT-1435,Solution Proposed,2024-03-31 16:21:48.253705,Low,Email,Agent10
TKT-1435,Solution Implemented,2024-04-01 01:58:39.700932,Low,Email,Agent12
TKT-1435,Customer Verification,2024-04-02 18:23:01.646588,Low,Email,Agent3
TKT-1435,Ticket Closed,2024-04-02 19:55:39.407090,Low,Email,Agent14
TKT-1436,Ticket Created,2024-01-24 00:00:00.000000,Medium,Software,Agent14
TKT-1436,Initial Triage,2024-01-24 02:45:50.239238,Medium,Software,Agent7
TKT-1436,Assigned to Agent,2024-01-24 07:57:47.361097,Medium,Software,Agent8
TKT-1436,Investigation Started,2024-01-24 09:27:32.211790,Medium,Software,Agent6
TKT-1436,Awaiting Customer Response,2024-01-27 07:32:57.477130,Medium,Software,Agent10
TKT-1436,Solution Proposed,2024-01-27 09:23:41.724658,Medium,Software,Agent4
TKT-1436,Solution Implemented,2024-01-27 23:20:32.869628,Medium,Software,Agent1
TKT-1436,Customer Verification,2024-01-30 13:20:06.162227,Medium,Software,Agent14
TKT-1436,Ticket Closed,2024-01-30 15:11:27.508779,Medium,Software,Agent10
TKT-1437,Ticket Created,2024-06-12 00:00:00.000000,Medium,Hardware,Agent8
TKT-1437,Initial Triage,2024-06-12 00:36:34.929795,Medium,Hardware,Agent5
TKT-1437,Assigned to Agent,2024-06-12 04:43:15.825240,Medium,Hardware,Agent11
TKT-1437,Investigation Started,2024-06-12 06:21:40.647491,Medium,Hardware,Agent1
TKT-1437,Awaiting Customer Response,2024-06-12 08:21:55.103076,Medium,Hardware,Agent8
TKT-1437,Solution Proposed,2024-06-12 13:05:22.679528,Medium,Hardware,Agent5
TKT-1437,Solution Implemented,2024-06-12 17:46:13.756119,Medium,Hardware,Agent2
TKT-1437,Customer Verification,2024-06-14 08:38:51.754710,Medium,Hardware,Agent10
TKT-1437,Ticket Closed,2024-06-14 09:37:43.600401,Medium,Hardware,Agent4
TKT-1438,Ticket Created,2024-02-17 00:00:00.000000,Low,Software,Agent10
TKT-1438,Initial Triage,2024-02-17 02:41:15.078298,Low,Software,Agent14
TKT-1438,Assigned to Agent,2024-02-17 06:42:31.003392,Low,Software,Agent13
TKT-1438,Investigation Started,2024-02-17 09:51:46.651514,Low,Software,Agent1
TKT-1438,Awaiting Customer Response,2024-02-18 15:00:22.710514,Low,Software,Agent11
TKT-1438,Solution Proposed,2024-02-18 20:24:40.784041,Low,Software,Agent5
TKT-1438,Solution Implemented,2024-02-19 01:19:15.105651,Low,Software,Agent14
TKT-1438,Customer Verification,2024-02-21 16:43:03.370276,Low,Software,Agent8
TKT-1438,Ticket Closed,2024-02-21 18:38:32.447986,Low,Software,Agent8
TKT-1439,Ticket Created,2024-08-03 00:00:00.000000,High,Email,Agent6
TKT-1439,Initial Triage,2024-08-03 00:45:55.170174,High,Email,Agent9
TKT-1439,Assigned to Agent,2024-08-03 06:15:53.139236,High,Email,Agent10
TKT-1439,Investigation Started,2024-08-03 10:11:19.284076,High,Email,Agent1
TKT-1439,Awaiting Customer Response,2024-08-03 15:40:45.171357,High,Email,Agent2
TKT-1439,Solution Proposed,2024-08-03 19:52:34.126943,High,Email,Agent8
TKT-1439,Solution Implemented,2024-08-04 06:42:07.174909,High,Email,Agent14
TKT-1439,Customer Verification,2024-08-05 11:11:03.461995,High,Email,Agent1
TKT-1439,Ticket Closed,2024-08-05 12:41:21.299585,High,Email,Agent12
TKT-1440,Ticket Created,2024-02-12 00:00:00.000000,Critical,Network,Agent9
TKT-1440,Initial Triage,2024-02-12 01:42:00.166589,Critical,Network,Agent1
TKT-1440,Assigned to Agent,2024-02-12 02:55:06.748310,Critical,Network,Agent14
TKT-1440,Investigation Started,2024-02-12 04:57:54.046144,Critical,Network,Agent1
TKT-1440,Awaiting Customer Response,2024-02-14 15:46:22.804417,Critical,Network,Agent6
TKT-1440,Solution Proposed,2024-02-14 20:06:55.892638,Critical,Network,Agent6
TKT-1440,Solution Implemented,2024-02-15 06:36:39.951443,Critical,Network,Agent2
TKT-1440,Customer Verification,2024-02-16 21:10:30.911828,Critical,Network,Agent8
TKT-1440,Ticket Closed,2024-02-16 22:58:36.176547,Critical,Network,Agent12
TKT-1441,Ticket Created,2024-03-01 00:00:00.000000,Medium,Hardware,Agent14
TKT-1441,Initial Triage,2024-03-01 02:32:00.662042,Medium,Hardware,Agent6
TKT-1441,Assigned to Agent,2024-03-01 05:02:07.695508,Medium,Hardware,Agent10
TKT-1441,Investigation Started,2024-03-01 06:21:45.536545,Medium,Hardware,Agent12
TKT-1441,Awaiting Customer Response,2024-03-03 03:01:33.800910,Medium,Hardware,Agent9
TKT-1441,Solution Proposed,2024-03-03 04:58:04.731078,Medium,Hardware,Agent3
TKT-1441,Solution Implemented,2024-03-03 14:13:36.777015,Medium,Hardware,Agent14
TKT-1441,Customer Verification,2024-03-06 13:47:35.310102,Medium,Hardware,Agent7
TKT-1441,Ticket Closed,2024-03-06 15:40:34.042472,Medium,Hardware,Agent4
TKT-1442,Ticket Created,2024-04-21 00:00:00.000000,Medium,Network,Agent4
TKT-1442,Initial Triage,2024-04-21 01:29:26.495362,Medium,Network,Agent6
TKT-1442,Assigned to Agent,2024-04-21 04:56:21.539896,Medium,Network,Agent1
TKT-1442,Investigation Started,2024-04-21 07:14:00.000217,Medium,Network,Agent14
TKT-1442,Awaiting Customer Response,2024-04-24 18:42:42.778701,Medium,Network,Agent5
TKT-1442,Solution Proposed,2024-04-24 23:14:42.344092,Medium,Network,Agent3
TKT-1442,Solution Implemented,2024-04-25 09:02:19.119547,Medium,Network,Agent14
TKT-1442,Customer Verification,2024-04-25 23:34:14.420761,Medium,Network,Agent4
TKT-1442,Ticket Closed,2024-04-26 00:18:50.142688,Medium,Network,Agent5
TKT-1443,Ticket Created,2024-05-26 00:00:00.000000,Low,Access,Agent10
TKT-1443,Initial Triage,2024-05-26 00:56:24.743697,Low,Access,Agent10
TKT-1443,Assigned to Agent,2024-05-26 03:19:11.815875,Low,Access,Agent10
TKT-1443,Investigation Started,2024-05-26 04:38:22.724028,Low,Access,Agent12
TKT-1443,Awaiting Customer Response,2024-05-29 08:32:17.883667,Low,Access,Agent5
TKT-1443,Solution Proposed,2024-05-29 10:30:39.747122,Low,Access,Agent8
TKT-1443,Solution Implemented,2024-05-29 17:44:09.398525,Low,Access,Agent13
TKT-1443,Customer Verification,2024-06-01 09:04:28.429980,Low,Access,Agent11
TKT-1443,Ticket Closed,2024-06-01 09:51:29.449310,Low,Access,Agent11
TKT-1444,Ticket Created,2024-03-12 00:00:00.000000,Medium,Access,Agent11
TKT-1444,Initial Triage,2024-03-12 01:33:22.854422,Medium,Access,Agent13
TKT-1444,Assigned to Agent,2024-03-12 03:24:11.063110,Medium,Access,Agent7
TKT-1444,Investigation Started,2024-03-12 04:28:32.529213,Medium,Access,Agent14
TKT-1444,Awaiting Customer Response,2024-03-15 13:00:05.358579,Medium,Access,Agent9
TKT-1444,Solution Proposed,2024-03-15 17:25:15.139920,Medium,Access,Agent6
TKT-1444,Solution Implemented,2024-03-15 21:52:04.390358,Medium,Access,Agent2
TKT-1444,Customer Verification,2024-03-18 12:20:53.769663,Medium,Access,Agent2
TKT-1444,Ticket Closed,2024-03-18 13:52:45.928712,Medium,Access,Agent11
TKT-1445,Ticket Created,2024-09-10 00:00:00.000000,Low,Network,Agent7
TKT-1445,Initial Triage,2024-09-10 02:07:28.775295,Low,Network,Agent13
TKT-1445,Assigned to Agent,2024-09-10 04:24:24.647386,Low,Network,Agent14
TKT-1445,Investigation Started,2024-09-10 06:47:05.532580,Low,Network,Agent12
TKT-1445,Awaiting Customer Response,2024-09-10 16:54:39.587587,Low,Network,Agent1
TKT-1445,Solution Proposed,2024-09-10 22:23:10.197046,Low,Network,Agent6
TKT-1445,Solution Implemented,2024-09-11 10:02:27.978437,Low,Network,Agent9
TKT-1445,Customer Verification,2024-09-12 01:58:37.743665,Low,Network,Agent12
TKT-1445,Ticket Closed,2024-09-12 03:20:08.745385,Low,Network,Agent6
TKT-1446,Ticket Created,2024-02-28 00:00:00.000000,Medium,Network,Agent4
TKT-1446,Initial Triage,2024-02-28 01:44:21.216932,Medium,Network,Agent8
TKT-1446,Assigned to Agent,2024-02-28 03:58:09.241127,Medium,Network,Agent1
TKT-1446,Investigation Started,2024-02-28 04:46:57.195607,Medium,Network,Agent4
TKT-1446,Awaiting Customer Response,2024-03-01 05:10:50.495619,Medium,Network,Agent5
TKT-1446,Solution Proposed,2024-03-01 07:42:17.582666,Medium,Network,Agent4
TKT-1446,Solution Implemented,2024-03-01 17:18:45.237617,Medium,Network,Agent4
TKT-1446,Customer Verification,2024-03-02 23:14:39.686395,Medium,Network,Agent1
TKT-1446,Ticket Closed,2024-03-02 23:52:23.602491,Medium,Network,Agent10
TKT-1447,Ticket Created,2024-03-08 00:00:00.000000,Medium,Email,Agent10
TKT-1447,Initial Triage,2024-03-08 02:07:58.230600,Medium,Email,Agent4
TKT-1447,Assigned to Agent,2024-03-08 06:25:01.503502,Medium,Email,Agent4
TKT-1447,Investigation Started,2024-03-08 08:45:43.573110,Medium,Email,Agent12
TKT-1447,Awaiting Customer Response,2024-03-12 00:28:50.168166,Medium,Email,Agent8
TKT-1447,Solution Proposed,2024-03-12 04:59:44.019237,Medium,Email,Agent1
TKT-1447,Solution Implemented,2024-03-12 13:26:13.191616,Medium,Email,Agent5
TKT-1447,Customer Verification,2024-03-14 03:20:11.797871,Medium,Email,Agent11
TKT-1447,Ticket Closed,2024-03-14 03:52:16.252148,Medium,Email,Agent3
TKT-1448,Ticket Created,2024-10-11 00:00:00.000000,Medium,Network,Agent9
TKT-1448,Initial Triage,2024-10-11 01:11:56.412894,Medium,Network,Agent13
TKT-1448,Assigned to Agent,2024-10-11 08:34:54.317054,Medium,Network,Agent10
TKT-1448,Investigation Started,2024-10-11 09:20:41.118264,Medium,Network,Agent14
TKT-1448,Awaiting Customer Response,2024-10-11 20:54:04.138886,Medium,Network,Agent3
TKT-1448,Solution Proposed,2024-10-12 02:06:46.822895,Medium,Network,Agent9
TKT-1448,Solution Implemented,2024-10-12 07:41:50.290017,Medium,Network,Agent5
TKT-1448,Customer Verification,2024-10-14 21:42:42.297700,Medium,Network,Agent5
TKT-1448,Ticket Closed,2024-10-14 23:33:02.398871,Medium,Network,Agent10
TKT-1449,Ticket Created,2024-01-29 00:00:00.000000,Low,Network,Agent7
TKT-1449,Initial Triage,2024-01-29 02:01:09.864919,Low,Network,Agent1
TKT-1449,Assigned to Agent,2024-01-29 09:44:39.876661,Low,Network,Agent6
TKT-1449,Investigation Started,2024-01-29 11:08:39.287387,Low,Network,Agent1
TKT-1449,Awaiting Customer Response,2024-01-29 19:15:13.829367,Low,Network,Agent11
TKT-1449,Solution Proposed,2024-01-29 22:05:43.147785,Low,Network,Agent1
TKT-1449,Solution Implemented,2024-01-30 05:27:53.287212,Low,Network,Agent1
TKT-1449,Customer Verification,2024-02-01 19:31:49.977112,Low,Network,Agent3
TKT-1449,Ticket Closed,2024-02-01 20:57:06.488904,Low,Network,Agent1
TKT-1450,Ticket Created,2024-07-16 00:00:00.000000,Low,Email,Agent9
TKT-1450,Initial Triage,2024-07-16 01:57:23.120183,Low,Email,Agent1
TKT-1450,Assigned to Agent,2024-07-16 06:26:11.735657,Low,Email,Agent10
TKT-1450,Investigation Started,2024-07-16 07:25:37.820118,Low,Email,Agent9
TKT-1450,Awaiting Customer Response,2024-07-16 13:53:40.443029,Low,Email,Agent2
TKT-1450,Solution Proposed,2024-07-16 15:09:56.254425,Low,Email,Agent1
TKT-1450,Solution Implemented,2024-07-16 23:19:05.309293,Low,Email,Agent7
TKT-1450,Customer Verification,2024-07-19 06:18:19.153310,Low,Email,Agent13
TKT-1450,Ticket Closed,2024-07-19 07:49:23.917817,Low,Email,Agent1
TKT-1451,Ticket Created,2024-03-01 00:00:00.000000,High,Network,Agent12
TKT-1451,Initial Triage,2024-03-01 02:49:59.964772,High,Network,Agent6
TKT-1451,Assigned to Agent,2024-03-01 08:41:13.188667,High,Network,Agent7
TKT-1451,Investigation Started,2024-03-01 11:10:48.666758,High,Network,Agent2
TKT-1451,Awaiting Customer Response,2024-03-04 21:07:27.914973,High,Network,Agent1
TKT-1451,Solution Proposed,2024-03-05 02:22:33.633720,High,Network,Agent12
TKT-1451,Solution Implemented,2024-03-05 17:42:48.346192,High,Network,Agent4
TKT-1451,Customer Verification,2024-03-07 12:05:40.065701,High,Network,Agent5
TKT-1451,Ticket Closed,2024-03-07 12:46:55.545814,High,Network,Agent5
TKT-1452,Ticket Created,2024-10-08 00:00:00.000000,High,Software,Agent1
TKT-1452,Initial Triage,2024-10-08 01:32:14.979825,High,Software,Agent6
TKT-1452,Assigned to Agent,2024-10-08 08:43:25.061224,High,Software,Agent1
TKT-1452,Investigation Started,2024-10-08 12:28:48.713591,High,Software,Agent4
TKT-1452,Awaiting Customer Response,2024-10-11 11:53:22.995628,High,Software,Agent8
TKT-1452,Solution Proposed,2024-10-11 13:27:14.442233,High,Software,Agent7
TKT-1452,Solution Implemented,2024-10-11 22:17:25.248231,High,Software,Agent4
TKT-1452,Customer Verification,2024-10-13 19:14:47.242794,High,Software,Agent1
TKT-1452,Ticket Closed,2024-10-13 20:55:36.912111,High,Software,Agent3
TKT-1453,Ticket Created,2024-05-16 00:00:00.000000,Medium,Software,Agent10
TKT-1453,Initial Triage,2024-05-16 01:54:03.138069,Medium,Software,Agent8
TKT-1453,Assigned to Agent,2024-05-16 09:25:06.613390,Medium,Software,Agent13
TKT-1453,Investigation Started,2024-05-16 12:03:46.436133,Medium,Software,Agent1
TKT-1453,Awaiting Customer Response,2024-05-20 21:16:32.028641,Medium,Software,Agent2
TKT-1453,Solution Proposed,2024-05-20 23:34:22.113720,Medium,Software,Agent5
TKT-1453,Solution Implemented,2024-05-21 03:14:33.405991,Medium,Software,Agent6
TKT-1453,Customer Verification,2024-05-22 21:15:16.160064,Medium,Software,Agent5
TKT-1453,Ticket Closed,2024-05-22 22:56:16.979327,Medium,Software,Agent4
TKT-1454,Ticket Created,2024-01-09 00:00:00.000000,High,Email,Agent9
TKT-1454,Initial Triage,2024-01-09 00:58:46.858660,High,Email,Agent2
TKT-1454,Assigned to Agent,2024-01-09 07:22:55.788725,High,Email,Agent4
TKT-1454,Investigation Started,2024-01-09 11:20:39.918936,High,Email,Agent10
TKT-1454,Awaiting Customer Response,2024-01-09 17:56:02.828786,High,Email,Agent9
TKT-1454,Solution Proposed,2024-01-09 20:11:49.376906,High,Email,Agent14
TKT-1454,Solution Implemented,2024-01-10 06:38:58.089050,High,Email,Agent7
TKT-1454,Customer Verification,2024-01-13 03:23:23.573053,High,Email,Agent10
TKT-1454,Ticket Closed,2024-01-13 04:38:26.709856,High,Email,Agent8
TKT-1455,Ticket Created,2024-04-30 00:00:00.000000,Medium,Email,Agent1
TKT-1455,Initial Triage,2024-04-30 01:51:23.179073,Medium,Email,Agent4
TKT-1455,Assigned to Agent,2024-04-30 06:33:23.500949,Medium,Email,Agent10
TKT-1455,Investigation Started,2024-04-30 09:55:54.849230,Medium,Email,Agent14
TKT-1455,Awaiting Customer Response,2024-04-30 13:03:56.784670,Medium,Email,Agent1
TKT-1455,Solution Proposed,2024-04-30 15:31:44.870694,Medium,Email,Agent13
TKT-1455,Solution Implemented,2024-05-01 06:02:47.487314,Medium,Email,Agent8
TKT-1455,Customer Verification,2024-05-03 19:58:51.134363,Medium,Email,Agent9
TKT-1455,Ticket Closed,2024-05-03 21:42:42.598789,Medium,Email,Agent6
TKT-1456,Ticket Created,2024-07-02 00:00:00.000000,Low,Access,Agent14
TKT-1456,Initial Triage,2024-07-02 02:16:00.467193,Low,Access,Agent14
TKT-1456,Assigned to Agent,2024-07-02 04:49:59.682527,Low,Access,Agent12
TKT-1456,Investigation Started,2024-07-02 07:50:00.965809,Low,Access,Agent11
TKT-1456,Awaiting Customer Response,2024-07-02 16:33:05.019538,Low,Access,Agent5
TKT-1456,Solution Proposed,2024-07-02 21:09:06.849320,Low,Access,Agent9
TKT-1456,Solution Implemented,2024-07-03 00:50:02.875960,Low,Access,Agent1
TKT-1456,Customer Verification,2024-07-04 18:11:16.534404,Low,Access,Agent13
TKT-1456,Ticket Closed,2024-07-04 19:18:50.755137,Low,Access,Agent2
TKT-1457,Ticket Created,2024-01-01 00:00:00.000000,High,Hardware,Agent12
TKT-1457,Initial Triage,2024-01-01 00:58:48.146259,High,Hardware,Agent7
TKT-1457,Assigned to Agent,2024-01-01 02:18:53.684334,High,Hardware,Agent2
TKT-1457,Investigation Started,2024-01-01 06:18:23.225005,High,Hardware,Agent1
TKT-1457,Awaiting Customer Response,2024-01-01 10:24:01.866707,High,Hardware,Agent3
TKT-1457,Solution Proposed,2024-01-01 12:33:25.521988,High,Hardware,Agent10
TKT-1457,Solution Implemented,2024-01-01 18:29:31.645814,High,Hardware,Agent8
TKT-1457,Customer Verification,2024-01-02 17:03:16.217159,High,Hardware,Agent2
TKT-1457,Ticket Closed,2024-01-02 18:25:29.451233,High,Hardware,Agent1
TKT-1458,Ticket Created,2024-08-18 00:00:00.000000,Critical,Email,Agent6
TKT-1458,Initial Triage,2024-08-18 02:30:51.722030,Critical,Email,Agent14
TKT-1458,Assigned to Agent,2024-08-18 05:42:23.909708,Critical,Email,Agent9
TKT-1458,Investigation Started,2024-08-18 09:08:55.515355,Critical,Email,Agent6
TKT-1458,Awaiting Customer Response,2024-08-21 04:11:45.265210,Critical,Email,Agent12
TKT-1458,Solution Proposed,2024-08-21 08:55:04.811779,Critical,Email,Agent11
TKT-1458,Solution Implemented,2024-08-21 17:03:01.708077,Critical,Email,Agent8
TKT-1458,Customer Verification,2024-08-23 21:38:01.813737,Critical,Email,Agent12
TKT-1458,Ticket Closed,2024-08-23 22:22:10.886329,Critical,Email,Agent3
TKT-1459,Ticket Created,2024-07-28 00:00:00.000000,Medium,Software,Agent2
TKT-1459,Initial Triage,2024-07-28 00:46:54.061740,Medium,Software,Agent11
TKT-1459,Assigned to Agent,2024-07-28 05:12:06.905872,Medium,Software,Agent1
TKT-1459,Investigation Started,2024-07-28 07:32:51.133835,Medium,Software,Agent14
TKT-1459,Awaiting Customer Response,2024-07-28 16:13:15.775705,Medium,Software,Agent7
TKT-1459,Solution Proposed,2024-07-28 21:49:52.654143,Medium,Software,Agent2
TKT-1459,Solution Implemented,2024-07-29 08:33:27.701604,Medium,Software,Agent7
TKT-1459,Customer Verification,2024-07-31 05:58:41.171768,Medium,Software,Agent10
TKT-1459,Ticket Closed,2024-07-31 07:09:11.302661,Medium,Software,Agent9
TKT-1460,Ticket Created,2024-11-12 00:00:00.000000,Medium,Email,Agent6
TKT-1460,Initial Triage,2024-11-12 02:13:22.290213,Medium,Email,Agent7
TKT-1460,Assigned to Agent,2024-11-12 04:03:43.468606,Medium,Email,Agent1
TKT-1460,Investigation Started,2024-11-12 05:40:50.295377,Medium,Email,Agent2
TKT-1460,Awaiting Customer Response,2024-11-12 07:52:52.192929,Medium,Email,Agent11
TKT-1460,Solution Proposed,2024-11-12 09:14:50.613803,Medium,Email,Agent13
TKT-1460,Solution Implemented,2024-11-12 22:36:50.833197,Medium,Email,Agent1
TKT-1460,Customer Verification,2024-11-15 07:48:46.426483,Medium,Email,Agent4
TKT-1460,Ticket Closed,2024-11-15 08:28:41.355932,Medium,Email,Agent13
TKT-1461,Ticket Created,2024-03-09 00:00:00.000000,Low,Email,Agent1
TKT-1461,Initial Triage,2024-03-09 01:17:29.382544,Low,Email,Agent6
TKT-1461,Assigned to Agent,2024-03-09 04:14:00.536261,Low,Email,Agent5
TKT-1461,Investigation Started,2024-03-09 07:09:29.831364,Low,Email,Agent5
TKT-1461,Awaiting Customer Response,2024-03-13 09:03:23.140796,Low,Email,Agent13
TKT-1461,Solution Proposed,2024-03-13 11:40:03.827885,Low,Email,Agent8
TKT-1461,Solution Implemented,2024-03-13 21:03:25.558143,Low,Email,Agent8
TKT-1461,Customer Verification,2024-03-15 15:48:48.249596,Low,Email,Agent10
TKT-1461,Ticket Closed,2024-03-15 17:26:14.552514,Low,Email,Agent13
TKT-1462,Ticket Created,2024-05-10 00:00:00.000000,Low,Hardware,Agent3
TKT-1462,Initial Triage,2024-05-10 01:49:28.880630,Low,Hardware,Agent3
TKT-1462,Assigned to Agent,2024-05-10 06:42:48.112345,Low,Hardware,Agent3
TKT-1462,Investigation Started,2024-05-10 07:32:28.196248,Low,Hardware,Agent7
TKT-1462,Awaiting Customer Response,2024-05-11 23:48:11.626521,Low,Hardware,Agent12
TKT-1462,Solution Proposed,2024-05-12 02:20:03.932935,Low,Hardware,Agent1
TKT-1462,Solution Implemented,2024-05-12 12:18:27.805381,Low,Hardware,Agent12
TKT-1462,Customer Verification,2024-05-15 05:10:26.517426,Low,Hardware,Agent3
TKT-1462,Ticket Closed,2024-05-15 06:59:51.856479,Low,Hardware,Agent11
TKT-1463,Ticket Created,2024-08-22 00:00:00.000000,Critical,Hardware,Agent3
TKT-1463,Initial Triage,2024-08-22 02:36:43.125641,Critical,Hardware,Agent4
TKT-1463,Assigned to Agent,2024-08-22 05:27:52.293167,Critical,Hardware,Agent13
TKT-1463,Investigation Started,2024-08-22 09:27:10.502469,Critical,Hardware,Agent5
TKT-1463,Awaiting Customer Response,2024-08-25 15:15:04.380909,Critical,Hardware,Agent8
TKT-1463,Solution Proposed,2024-08-25 16:29:49.275834,Critical,Hardware,Agent4
TKT-1463,Solution Implemented,2024-08-25 23:15:36.174252,Critical,Hardware,Agent6
TKT-1463,Customer Verification,2024-08-28 08:58:55.241996,Critical,Hardware,Agent3
TKT-1463,Ticket Closed,2024-08-28 09:30:20.851141,Critical,Hardware,Agent9
TKT-1464,Ticket Created,2024-10-28 00:00:00.000000,Low,Access,Agent6
TKT-1464,Initial Triage,2024-10-28 01:57:16.787399,Low,Access,Agent5
TKT-1464,Assigned to Agent,2024-10-28 03:58:00.196097,Low,Access,Agent6
TKT-1464,Investigation Started,2024-10-28 07:41:41.274068,Low,Access,Agent13
TKT-1464,Awaiting Customer Response,2024-10-28 10:14:29.920415,Low,Access,Agent12
TKT-1464,Solution Proposed,2024-10-28 15:53:44.911970,Low,Access,Agent8
TKT-1464,Solution Implemented,2024-10-28 19:25:50.580610,Low,Access,Agent13
TKT-1464,Customer Verification,2024-10-31 15:07:51.107363,Low,Access,Agent6
TKT-1464,Ticket Closed,2024-10-31 15:46:30.186962,Low,Access,Agent11
TKT-1465,Ticket Created,2024-04-16 00:00:00.000000,High,Network,Agent12
TKT-1465,Initial Triage,2024-04-16 01:49:07.108173,High,Network,Agent4
TKT-1465,Assigned to Agent,2024-04-16 09:32:08.882140,High,Network,Agent9
TKT-1465,Investigation Started,2024-04-16 12:52:16.647283,High,Network,Agent6
TKT-1465,Awaiting Customer Response,2024-04-19 14:26:59.811845,High,Network,Agent3
TKT-1465,Solution Proposed,2024-04-19 18:46:34.722897,High,Network,Agent14
TKT-1465,Solution Implemented,2024-04-19 23:03:05.511393,High,Network,Agent12
TKT-1465,Customer Verification,2024-04-20 20:53:14.763119,High,Network,Agent10
TKT-1465,Ticket Closed,2024-04-20 22:35:46.394728,High,Network,Agent3
TKT-1466,Ticket Created,2024-10-07 00:00:00.000000,Medium,Hardware,Agent4
TKT-1466,Initial Triage,2024-10-07 02:21:14.740368,Medium,Hardware,Agent2
